# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun  8 13:48:33 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,default_flag,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,sy_dist,sy_disterr1,sy_disterr2
K2-116 b,K2-116,1,Transit,4.65541100000,0.00048600000,-0.00047300000,0,0.0480000000,0.0020000000,-0.0020000000,0,0.69000000,0.04000000,-0.04000000,0,,,,,,0.060000,0.141966,-0.053272,0,49.38550000,0.12470000,-0.12400000
K2-117 b,K2-117,1,Transit,1.29160000000,0.00004900000,-0.00005100000,0,0.0189000000,0.0001000000,-0.0001000000,0,2.03000000,0.10000000,-0.10000000,0,,,,,,,,,,101.63200000,0.37400000,-0.37200000
K2-117 c,K2-117,1,Transit,5.44401700000,0.00046200000,-0.00045500000,0,0.0492000000,0.0003000000,-0.0003000000,0,2.06000000,0.12000000,-0.12000000,0,,,,,,,,,,101.63200000,0.37400000,-0.37200000
K2-118 b,K2-118,1,Transit,50.92092000000,0.00558400000,-0.00524900000,0,0.2450000000,0.0080000000,-0.0080000000,0,2.54000000,0.23000000,-0.20000000,0,,,,,,0.200000,0.183774,-0.159064,0,321.72200000,3.76050000,-3.76050000
K2-119 b,K2-119,1,Transit,7.72728300000,0.00126800000,-0.00114900000,0,0.0698000000,0.0006000000,-0.0006000000,0,2.53000000,0.20000000,-0.20000000,0,,,,,,,,,,365.58100000,4.37000000,-4.27000000
K2-12 b,K2-12,1,Transit,8.28246000000,0.00052000000,-0.00052000000,0,0.0792000000,0.0016000000,-0.0013000000,0,2.44000000,0.30000000,-0.14000000,0,5.20000000,,,1,Mass,0.500000,,,1,326.38100000,6.28200000,-6.05300000
K2-121 b,K2-121,1,Transit,5.18575390000,0.00000060000,-0.00000050000,0,0.0629000000,0.0033000000,-0.0043000000,0,7.52000000,0.22000000,-0.18000000,0,,,,,,,,,,169.39800000,1.06100000,-1.04800000
K2-122 b,K2-122,1,Transit,2.21930230000,0.00000200000,-0.00000200000,0,0.0373000000,0.0038000000,-0.0095000000,0,1.16000000,0.10000000,-0.05000000,0,,,,,,,,,,72.04440000,0.25320000,-0.25320000
K2-123 b,K2-123,1,Transit,30.95152400000,0.00362500000,-0.00332000000,0,0.1649000000,0.0008000000,-0.0008000000,0,2.76000000,0.16000000,-0.16000000,0,,,,,,,,,,161.55500000,0.65200000,-0.65200000
K2-124 b,K2-124,1,Transit,6.41365100000,0.00003600000,-0.00003100000,0,0.0490000000,0.0020000000,-0.0020000000,0,2.90000000,0.10000000,-0.10000000,0,,,,,,,,,,140.38500000,1.32000000,-1.29600000
K2-125 b,K2-125,1,Transit,21.75026400000,0.00199000000,-0.00195700000,0,0.1210000000,0.0040000000,-0.0050000000,0,2.18000000,0.19000000,-0.18000000,0,,,,,,0.080000,0.161049,-0.066906,0,124.15600000,0.83000000,-0.83000000
K2-126 b,K2-126,1,Transit,7.38565500000,0.00050100000,-0.00050900000,0,0.0656000000,0.0004000000,-0.0004000000,0,1.97000000,0.12000000,-0.12000000,0,,,,,,,,,,102.95300000,0.77700000,-0.76600000
K2-127 b,K2-127,1,Transit,3.58816300000,0.00002800000,-0.00002900000,0,0.0411000000,0.0002000000,-0.0002000000,0,8.37000000,0.33000000,-0.33000000,0,,,,,,,,,,709.99900000,20.52600000,-19.42300000
K2-128 b,K2-128,1,Transit,5.67581900000,0.00041100000,-0.00041400000,0,0.0560000000,0.0020000000,-0.0020000000,0,1.42000000,0.16000000,-0.13000000,0,,,,,,0.230000,0.220222,-0.193710,0,114.63700000,0.93000000,-0.91500000
K2-129 b,K2-129,1,Transit,8.23949300000,0.00029200000,-0.00029100000,0,0.0570000000,0.0030000000,-0.0040000000,0,1.04000000,0.10000000,-0.09000000,0,,,,,,0.130000,0.210105,-0.109504,0,27.79570000,0.07460000,-0.07420000
K2-13 b,K2-13,1,Transit,39.91488000000,0.32477000000,-0.32477000000,0,0.2114000000,0.0061000000,-0.0061000000,0,1.89000000,0.95000000,-0.95000000,0,,,,,,,,,,342.39400000,4.43600000,-4.32600000
K2-130 b,K2-130,1,Transit,2.49412000000,0.00013200000,-0.00012800000,0,0.0320000000,0.0010000000,-0.0010000000,0,1.25000000,0.20000000,-0.14000000,0,,,,,,0.170000,0.220344,-0.135968,0,118.01100000,0.51900000,-0.51400000
K2-131 b,K2-131,1,Transit,0.36930380000,0.00000910000,-0.00000910000,0,0.0093600000,0.0001400000,-0.0001400000,0,1.69000000,0.08500000,-0.05800000,0,7.90000000,1.30000000,-1.30000000,0,Mass,0.000000,,,0,152.50900000,1.07900000,-1.06300000
K2-132 b,K2-132,1,Transit,9.17510000000,0.00230000000,-0.00270000000,0,,,,,14.57170000,0.78463000,-0.78463000,0,155.73670000,19.06980000,-19.06980000,0,Mass,,,,0,609.81800000,17.94200000,-16.96200000
K2-133 b,K2-133,1,Transit,3.07133000000,0.00011000000,-0.00011000000,0,0.0319400000,0.0002500000,-0.0002600000,0,1.34000000,0.07700000,-0.07600000,0,,,,,,,,,,75.17030000,0.20120000,-0.20120000
K2-133 c,K2-133,1,Transit,4.86784000000,0.00012000000,-0.00012000000,0,0.0434100000,0.0003400000,-0.0003500000,0,1.60300000,0.09000000,-0.08800000,0,,,,,,,,,,75.17030000,0.20120000,-0.20120000
K2-133 d,K2-133,1,Transit,11.02454000000,0.00036000000,-0.00035000000,0,0.0748700000,0.0005900000,-0.0006000000,0,2.00300000,0.10700000,-0.10700000,0,,,,,,,,,,75.17030000,0.20120000,-0.20120000
K2-133 e,K2-133,1,Transit,26.58410000000,0.00180000000,-0.00170000000,0,0.1346000000,0.0011000000,-0.0011000000,0,1.73000000,0.14000000,-0.13000000,0,,,,,,,,,,75.17030000,0.20120000,-0.20120000
K2-136 b,K2-136,1,Transit,7.97520000000,0.00079000000,-0.00079000000,0,0.0707000000,0.0012000000,-0.0012000000,0,1.01400000,0.05000000,-0.04900000,0,4.30000000,,,1,Mass,0.140000,0.120000,-0.110000,0,59.24740000,0.18770000,-0.18650000
K2-136 c,K2-136,1,Transit,17.30713000000,0.00027000000,-0.00027000000,0,0.1185000000,0.0020000000,-0.0021000000,0,3.00000000,0.13000000,-0.13000000,0,18.10000000,1.90000000,-1.80000000,0,Mass,0.047000,0.062000,-0.034000,0,59.24740000,0.18770000,-0.18650000
K2-136 d,K2-136,1,Transit,25.57500000000,0.00240000000,-0.00230000000,0,0.1538000000,0.0026000000,-0.0027000000,0,1.56500000,0.07700000,-0.07600000,0,3.00000000,,,1,Mass,0.071000,0.063000,-0.049000,0,59.24740000,0.18770000,-0.18650000
K2-137 b,K2-137,1,Transit,0.17971900000,0.00002800000,-0.00002800000,0,,,,,0.64000000,0.10000000,-0.10000000,0,,,,,,,,,,98.87650000,0.61760000,-0.61010000
K2-138 b,K2-138,1,Transit,2.35309000000,0.00022000000,-0.00022000000,0,0.0338500000,0.0002300000,-0.0002900000,0,1.51000000,0.11000000,-0.08400000,0,3.10000000,1.05000000,-1.05000000,0,Mass,0.048000,0.054000,-0.033000,0,202.58500000,2.02800000,-1.98900000
K2-138 c,K2-138,1,Transit,3.56004000000,0.00012000000,-0.00011000000,0,0.0446100000,0.0003000000,-0.0003800000,0,2.29900000,0.12000000,-0.08700000,0,6.31000000,1.13000000,-1.23000000,0,Mass,0.045000,0.051000,-0.032000,0,202.58500000,2.02800000,-1.98900000
K2-138 d,K2-138,1,Transit,5.40479000000,0.00021000000,-0.00021000000,0,0.0589300000,0.0004000000,-0.0005000000,0,2.39000000,0.10400000,-0.08400000,0,7.92000000,1.39000000,-1.35000000,0,Mass,0.043000,0.041000,-0.030000,0,202.58500000,2.02800000,-1.98900000
K2-138 e,K2-138,1,Transit,8.26146000000,0.00021000000,-0.00022000000,0,0.0782000000,0.0005300000,-0.0006600000,0,3.39000000,0.15600000,-0.11000000,0,12.97000000,1.98000000,-1.99000000,0,Mass,0.077000,0.048000,-0.049000,0,202.58500000,2.02800000,-1.98900000
K2-138 f,K2-138,1,Transit,12.75758000000,0.00050000000,-0.00048000000,0,0.1044700000,0.0007000000,-0.0008800000,0,2.90400000,0.16400000,-0.11100000,0,1.63000000,2.12000000,-1.18000000,0,Mass,0.062000,0.064000,-0.043000,0,202.58500000,2.02800000,-1.98900000
K2-138 g,K2-138,1,Transit,41.96797000000,0.00843000000,-0.00725000000,0,0.2310900000,0.0015400000,-0.0019600000,0,3.01300000,0.30300000,-0.25100000,0,4.32000000,5.26000000,-3.03000000,0,Mass,0.059000,0.063000,-0.040000,0,202.58500000,2.02800000,-1.98900000
K2-139 b,K2-139,1,Transit,28.38061900000,0.00055100000,-0.00052800000,0,0.1796000000,0.0015000000,-0.0015000000,0,9.11000000,0.17000000,-0.17000000,0,,,,,,,,,,153.85600000,0.93200000,-0.92100000
K2-14 b,K2-14,1,Transit,8.36802000000,0.00019000000,-0.00019000000,0,0.0627000000,0.0006000000,-0.0006000000,0,4.81000000,0.42000000,-0.42000000,0,,,,,,,,,,364.04800000,8.09900000,-8.09900000
K2-140 b,K2-140,1,Transit,6.56918800000,0.00003100000,-0.00003100000,0,0.0680000000,0.0010000000,-0.0010000000,0,13.56286665,1.00880826,-1.00880826,0,295.58041851,12.71313628,-12.71313628,0,Mass,0.000000,,,0,347.91700000,8.28700000,-7.91700000
K2-141 b,K2-141,1,Transit,0.28032440000,0.00000150000,-0.00000150000,0,0.0074700000,0.0001000000,-0.0001000000,0,1.51000000,0.05000000,-0.05000000,0,4.97000000,0.35000000,-0.34000000,0,Mass,0.000000,,,0,61.87360000,0.16620000,-0.16540000
K2-141 c,K2-141,1,Transit,7.74850000000,0.00022000000,-0.00022000000,0,0.0683000000,0.0009100000,-0.0009100000,0,7.00000000,4.60000000,-2.80000000,0,8.00000000,,,1,Mass,0.092000,,,1,61.87360000,0.16620000,-0.16540000
K2-146 b,K2-146,1,Transit,2.64460000000,0.00006000000,-0.00006000000,0,,,,,2.05000000,0.06000000,-0.06000000,0,5.77000000,0.18000000,-0.18000000,0,Mass,0.129000,0.019000,-0.019000,0,79.30020000,0.47800000,-0.47230000
K2-146 c,K2-146,1,Transit,4.00498000000,0.00011000000,-0.00011000000,0,,,,,2.19000000,0.07000000,-0.07000000,0,7.49000000,0.24000000,-0.24000000,0,Mass,0.075000,0.016000,-0.016000,0,79.30020000,0.47800000,-0.47230000
K2-147 b,K2-147,1,Transit,0.96193900000,0.00002900000,-0.00002900000,0,0.0157500000,0.0002600000,-0.0002700000,0,1.47286006,0.11096891,-0.09863903,0,,,,,,0.380000,0.260000,-0.220000,0,90.54940000,0.27670000,-0.27500000
K2-148 b,K2-148,1,Transit,4.38395000000,0.00080000000,-0.00080000000,0,0.0454000000,0.0014000000,-0.0014000000,0,1.33000000,0.19000000,-0.18000000,0,,,,,,,,,,124.45800000,0.62600000,-0.61900000
K2-148 c,K2-148,1,Transit,6.92260000000,0.00070000000,-0.00070000000,0,0.0616000000,0.0019000000,-0.0019000000,0,1.73000000,0.24000000,-0.21000000,0,,,,,,,,,,124.45800000,0.62600000,-0.61900000
K2-148 d,K2-148,1,Transit,9.75790000000,0.00100000000,-0.00100000000,0,0.0774000000,0.0024000000,-0.0024000000,0,1.64000000,0.24000000,-0.21000000,0,,,,,,,,,,124.45800000,0.62600000,-0.61900000
K2-149 b,K2-149,1,Transit,11.33200000000,0.00130000000,-0.00130000000,0,0.0830000000,0.0027000000,-0.0027000000,0,1.64000000,0.20000000,-0.18000000,0,,,,,,,,,,123.67600000,0.54300000,-0.53900000
K2-15 b,K2-15,1,Transit,11.81040000000,0.00204000000,-0.00204000000,0,0.0910000000,0.0018000000,-0.0018000000,0,2.48000000,0.30000000,-0.30000000,0,,,,,,,,,,493.99200000,9.07650000,-9.07650000
K2-150 b,K2-150,1,Transit,10.59357000000,0.00084000000,-0.00084000000,0,0.0727000000,0.0027000000,-0.0027000000,0,2.00000000,0.27000000,-0.21000000,0,,,,,,,,,,102.48300000,0.80200000,-0.78900000
K2-151 b,K2-151,1,Transit,3.83547600000,0.00026600000,-0.00025600000,0,0.0373000000,0.0002000000,-0.0002000000,0,1.49000000,0.08000000,-0.08000000,0,,,,,,,,,,69.47980000,0.15240000,-0.15170000
K2-152 b,K2-152,1,Transit,32.64790000000,0.01141000000,-0.01483000000,0,0.1716000000,0.0012000000,-0.0012000000,0,2.29000000,0.25000000,-0.24000000,0,,,,,,,,,,108.44900000,0.41400000,-0.41100000
K2-153 b,K2-153,1,Transit,7.51574000000,0.00205000000,-0.00240000000,0,0.0614000000,0.0004000000,-0.0004000000,0,2.00000000,0.21000000,-0.18000000,0,,,,,,,,,,143.12500000,0.91500000,-0.90300000
K2-154 b,K2-154,1,Transit,3.67626000000,0.00030000000,-0.00031000000,0,0.0405000000,0.0003000000,-0.0003000000,0,1.99000000,0.21000000,-0.11000000,0,,,,,,,,,,129.35600000,0.44500000,-0.44500000
K2-154 c,K2-154,1,Transit,7.95486000000,0.00084000000,-0.00085000000,0,0.0677000000,0.0005000000,-0.0005000000,0,2.07000000,0.18000000,-0.13000000,0,,,,,,,,,,129.35600000,0.44500000,-0.44500000
K2-155 b,K2-155,1,Transit,6.34200000000,0.00200000000,-0.00200000000,0,0.0562000000,0.0013000000,-0.0014000000,0,1.80000000,0.20000000,-0.10000000,0,,,,,,,,,,72.79980000,0.28640000,-0.28410000
K2-155 c,K2-155,1,Transit,13.85000000000,0.00600000000,-0.00600000000,0,0.0946000000,0.0031000000,-0.0030000000,0,2.60000000,0.70000000,-0.20000000,0,,,,,,,,,,72.79980000,0.28640000,-0.28410000
K2-155 d,K2-155,1,Transit,40.71800000000,0.00500000000,-0.00500000000,0,0.1937000000,0.0064000000,-0.0059000000,0,1.90000000,0.70000000,-0.20000000,0,,,,,,,,,,72.79980000,0.28640000,-0.28410000
K2-156 b,K2-156,1,Transit,0.81314300000,0.00007700000,-0.00007700000,0,,,,,1.10000000,0.09000000,-0.06000000,0,,,,,,,,,,150.21000000,1.08500000,-1.06900000
K2-157 b,K2-157,1,Transit,0.36525750000,0.00000780000,-0.00000880000,0,0.0096200000,0.0001000000,-0.0001000000,0,0.93500000,0.09000000,-0.09000000,0,1.14000000,0.41000000,-0.42000000,0,Mass,,,,,298.37300000,4.59000000,-4.45500000
K2-157 c,K2-157,1,Radial Velocity,25.94200000000,0.04500000000,-0.04400000000,0,0.1650000000,0.0018000000,-0.0018000000,0,,,,,30.80000000,1.90000000,-1.90000000,0,Msini,0.200000,,,1,298.37300000,4.59000000,-4.45500000
K2-157 d,K2-157,1,Radial Velocity,66.50000000000,0.71000000000,-0.59000000000,0,0.3090000000,0.0038000000,-0.0038000000,0,,,,,23.30000000,2.50000000,-2.50000000,0,Msini,0.500000,,,1,298.37300000,4.59000000,-4.45500000
K2-158 b,K2-158,1,Transit,10.06049000000,0.00134000000,-0.00148000000,0,0.0887000000,0.0008000000,-0.0008000000,0,2.64000000,0.16000000,-0.10000000,0,,,,,,,,,,197.29900000,2.06100000,-2.02000000
K2-158 c,K2-158,1,Transit,5.90279000000,0.00191000000,-0.00233000000,0,0.0622000000,0.0006000000,-0.0006000000,0,1.28000000,0.13000000,-0.10000000,0,,,,,,,,,,197.29900000,2.06100000,-2.02000000
K2-159 b,K2-159,1,Transit,12.42205000000,0.00180000000,-0.00182000000,0,0.1013000000,0.0008000000,-0.0009000000,0,2.26000000,0.17000000,-0.11000000,0,,,,,,,,,,170.99800000,1.42400000,-1.40200000
K2-16 b,K2-16,1,Transit,7.61880000000,0.00087000000,-0.00087000000,0,0.0667000000,0.0011000000,-0.0011000000,0,2.02000000,0.24000000,-0.24000000,0,,,,,,,,,,334.96700000,4.17850000,-4.17850000
K2-16 c,K2-16,1,Transit,19.07863000000,0.00327000000,-0.00327000000,0,0.1229000000,0.0021000000,-0.0021000000,0,2.54000000,1.12000000,-0.47000000,0,,,,,,,,,,334.96700000,4.17850000,-4.17850000
K2-160 b,K2-160,1,Transit,3.70587100000,0.00007400000,-0.00007600000,0,,,,,3.17824034,0.21418014,-0.14547330,0,,,,,,,,,,315.36300000,4.51200000,-4.38900000
K2-161 b,K2-161,1,Transit,9.28318800000,0.00205200000,-0.00230000000,0,,,,,6.11721229,1.63323815,-0.78261667,0,,,,,,,,,,916.31900000,46.34100000,-46.34100000
K2-162 b,K2-162,1,Transit,9.45889000000,0.00104000000,-0.00107000000,0,0.0795000000,0.0006000000,-0.0006000000,0,1.44000000,0.11000000,-0.07000000,0,,,,,,,,,,124.43300000,0.61700000,-0.61000000
K2-163 b,K2-163,1,Transit,6.67311700000,0.00031600000,-0.00030300000,0,,,,,2.46610713,0.25681072,-0.12408569,0,,,,,,,,,,208.52900000,4.24800000,-4.08400000
K2-164 b,K2-164,1,Transit,17.35506600000,0.00409700000,-0.00380800000,0,,,,,3.24925008,0.51526655,-0.41335659,0,,,,,,,,,,375.67000000,7.71300000,-7.41400000
K2-165 b,K2-165,1,Transit,2.35499200000,0.00024600000,-0.00026100000,0,,,,,1.27443657,0.14459836,-0.09720175,0,,,,,,,,,,134.59100000,1.20000000,-1.17800000
K2-165 c,K2-165,1,Transit,4.38274500000,0.00051400000,-0.00053600000,0,,,,,1.55409035,0.20925649,-0.11010438,0,,,,,,,,,,134.59100000,1.20000000,-1.17800000
K2-165 d,K2-165,1,Transit,14.10136100000,0.00114600000,-0.00106500000,0,,,,,2.64809498,0.25333143,-0.14795979,0,,,,,,,,,,134.59100000,1.20000000,-1.17800000
K2-166 b,K2-166,1,Transit,8.52695000000,0.00362000000,-0.00370000000,0,0.0858000000,0.0010000000,-0.0009000000,0,2.19000000,0.20000000,-0.19000000,0,,,,,,,,,,476.88200000,9.69200000,-9.32100000
K2-167 b,K2-167,1,Transit,9.97854100000,0.00002300000,-0.00001900000,0,0.0932000000,0.0028000000,-0.0029000000,0,2.36509493,0.21297063,-0.14571675,0,,,,,,0.480000,0.260000,-0.260000,0,80.89940000,0.47310000,-0.46770000
K2-168 b,K2-168,1,Transit,15.85230000000,0.00250000000,-0.00120000000,0,,,,,1.86000000,0.24000000,-0.11000000,0,,,,,,,,,,243.93500000,4.23900000,-4.09900000
K2-169 b,K2-169,1,Transit,6.38080300000,0.00077800000,-0.00069900000,0,,,,,1.27328671,0.10733117,-0.07695112,0,,,,,,,,,,235.86700000,4.69800000,-4.52200000
K2-17 b,K2-17,1,Transit,17.96753000000,0.00152000000,-0.00152000000,0,0.1190000000,0.0020000000,-0.0020000000,0,2.23000000,0.20000000,-0.20000000,0,,,,,,,,,,125.10600000,0.66300000,-0.65700000
K2-170 b,K2-170,1,Transit,7.57654400000,0.00184100000,-0.00169000000,0,,,,,1.41817537,0.20164964,-0.13107037,0,,,,,,,,,,392.87200000,6.50200000,-6.29800000
K2-170 c,K2-170,1,Transit,12.40004700000,0.00173500000,-0.00188300000,0,,,,,1.80176470,0.24523316,-0.15822636,0,,,,,,,,,,392.87200000,6.50200000,-6.29800000
K2-171 b,K2-171,1,Transit,5.62846600000,0.00173100000,-0.00151900000,0,,,,,2.68657205,0.40023833,-0.33153947,0,,,,,,,,,,606.12800000,18.74700000,-17.67300000
K2-172 b,K2-172,1,Transit,14.31694100000,0.00144500000,-0.00141100000,0,,,,,1.66608079,0.15959489,-0.09523043,0,,,,,,,,,,249.74200000,2.94200000,-2.87600000
K2-172 c,K2-172,1,Transit,29.62682000000,0.00155500000,-0.00160700000,0,,,,,3.20569097,0.18890159,-0.13911768,0,,,,,,,,,,249.74200000,2.94200000,-2.87600000
K2-173 b,K2-173,1,Transit,5.86869900000,0.00044600000,-0.00040800000,0,,,,,1.60826194,0.15968465,-0.10547102,0,,,,,,,,,,228.64100000,1.95600000,-1.92300000
K2-174 b,K2-174,1,Transit,19.56230700000,0.00007800000,-0.00007600000,0,0.1260000000,0.0010000000,-0.0010000000,0,2.60000000,0.10000000,-0.10000000,0,,,,,,,,,,99.92930000,0.36070000,-0.35810000
K2-175 b,K2-175,1,Transit,9.52598800000,0.00124100000,-0.00128000000,0,,,,,2.03803688,0.35536293,-0.27066826,0,,,,,,,,,,247.26600000,2.80500000,-2.74400000
K2-176 b,K2-176,1,Transit,5.32943900000,0.00061000000,-0.00070900000,0,,,,,1.49090097,0.12341971,-0.09253438,0,,,,,,,,,,247.30200000,3.67600000,-3.57200000
K2-177 b,K2-177,1,Transit,14.15518500000,0.00315000000,-0.00296500000,0,,,,,2.11620480,0.28262597,-0.15917785,0,,,,,,,,,,492.16700000,12.88000000,-12.25000000
K2-178 b,K2-178,1,Transit,8.74781800000,0.00036300000,-0.00035800000,0,,,,,3.55790985,0.20414388,-0.13806599,0,,,,,,,,,,214.75300000,1.83800000,-1.80800000
K2-179 b,K2-179,1,Transit,5.17219100000,0.00020100000,-0.00020200000,0,,,,,2.51267885,0.16431084,-0.12074766,0,,,,,,,,,,190.81000000,2.12600000,-2.08000000
K2-18 b,K2-18,1,Transit,32.93962300000,0.00009500000,-0.00010000000,0,0.1429000000,0.0060000000,-0.0065000000,0,2.37000000,0.22000000,-0.22000000,0,8.92000000,1.70000000,-1.60000000,0,Mass,0.200000,0.080000,-0.080000,0,38.02660000,0.07955000,-0.07955000
K2-18 c,K2-18,1,Radial Velocity,8.96200000000,0.00800000000,-0.00800000000,0,0.0600000000,0.0030000000,-0.0030000000,0,,,,,7.51000000,1.33000000,-1.33000000,0,Msini,0.470000,,,1,38.02660000,0.07955000,-0.07955000
K2-180 b,K2-180,1,Transit,8.86566300000,0.00001100000,-0.00001000000,0,0.0756000000,0.0012000000,-0.0010000000,0,2.46597575,0.10984801,-0.09639723,0,11.41003981,2.38371305,-2.16123317,0,Mass,0.075000,0.080000,-0.051000,0,203.89600000,1.74200000,-1.71200000
K2-181 b,K2-181,1,Transit,6.89381300000,0.00001100000,-0.00001100000,0,0.0714000000,0.0014000000,-0.0014000000,0,2.83587212,0.21297063,-0.15692573,0,,,,,,0.400000,0.300000,-0.220000,0,360.91100000,5.35100000,-5.20100000
K2-182 b,K2-182,1,Transit,4.73696960000,0.00000170000,-0.00000170000,0,0.0517400000,0.0007500000,-0.0007000000,0,2.71257333,0.11096891,-0.09079274,0,20.97667486,5.40308292,-5.08525451,0,Mass,0.071000,0.110000,-0.051000,0,154.83000000,1.25600000,-1.23600000
K2-183 b,K2-183,1,Transit,0.46928500000,0.00006400000,-0.00006400000,0,,,,,1.10000000,0.10000000,-0.08000000,0,,,,,,,,,,329.04100000,4.29300000,-4.18500000
K2-183 c,K2-183,1,Transit,10.78799200000,0.00033000000,-0.00033000000,0,,,,,2.30000000,0.20000000,-0.10000000,0,,,,,,,,,,329.04100000,4.29300000,-4.18500000
K2-183 d,K2-183,1,Transit,22.62034400000,0.00006700000,-0.00006700000,0,,,,,2.30000000,0.20000000,-0.20000000,0,,,,,,,,,,329.04100000,4.29300000,-4.18500000
K2-184 b,K2-184,1,Transit,16.97801020000,0.00002370000,-0.00002420000,0,0.1685000000,0.0155000000,-0.0409000000,0,1.47000000,0.11000000,-0.05000000,0,,,,,,,,,,75.58570000,0.33460000,-0.33180000
K2-185 b,K2-185,1,Transit,10.61638400000,0.00006900000,-0.00007400000,0,,,,,1.15000000,0.07000000,-0.07000000,0,,,,,,,,,,268.35700000,3.29800000,-3.22000000
K2-185 c,K2-185,1,Transit,52.71349400000,0.00015500000,-0.00016400000,0,,,,,2.39000000,0.09000000,-0.09000000,0,,,,,,,,,,268.35700000,3.29800000,-3.22000000
K2-186 b,K2-186,1,Transit,41.47421900000,0.00328800000,-0.00431600000,0,,,,,3.17207779,0.26358217,-0.16288190,0,,,,,,,,,,330.73900000,5.44400000,-5.27400000
K2-187 b,K2-187,1,Transit,0.77401000000,0.00008300000,-0.00008300000,0,,,,,1.20000000,0.20000000,-0.20000000,0,,,,,,,,,,330.91600000,5.72700000,-5.53900000
K2-187 c,K2-187,1,Transit,2.87151200000,0.00012000000,-0.00012000000,0,,,,,1.40000000,0.20000000,-0.20000000,0,,,,,,,,,,330.91600000,5.72700000,-5.53900000
K2-187 d,K2-187,1,Transit,7.14958400000,0.00012000000,-0.00012000000,0,,,,,2.40000000,0.30000000,-0.30000000,0,,,,,,,,,,330.91600000,5.72700000,-5.53900000
K2-187 e,K2-187,1,Transit,13.60662900000,0.00000360000,-0.00000360000,0,,,,,1.90000000,0.30000000,-0.30000000,0,,,,,,,,,,330.91600000,5.72700000,-5.53900000
K2-188 b,K2-188,1,Transit,1.74216900000,0.00045700000,-0.00036500000,0,0.0289000000,0.0003000000,-0.0003000000,0,1.35000000,0.11000000,-0.11000000,0,,,,,,,,,,446.82100000,8.70700000,-8.38500000
K2-188 c,K2-188,1,Transit,7.81025300000,0.00084600000,-0.00084400000,0,0.0785000000,0.0008000000,-0.0008000000,0,2.83000000,0.15000000,-0.15000000,0,,,,,,,,,,446.82100000,8.70700000,-8.38500000
K2-189 b,K2-189,1,Transit,2.58830900000,0.00022100000,-0.00020700000,0,0.0361000000,0.0004000000,-0.0004000000,0,1.52000000,0.09000000,-0.09000000,0,,,,,,,,,,242.11300000,1.94000000,-1.91000000
K2-189 c,K2-189,1,Transit,6.67919500000,0.00038300000,-0.00039000000,0,0.0680000000,0.0007000000,-0.0007000000,0,2.50000000,0.12000000,-0.12000000,0,,,,,,,,,,242.11300000,1.94000000,-1.91000000
K2-19 b,K2-19,1,Transit,7.92220000000,0.00010000000,-0.00010000000,0,,,,,7.00000000,0.20000000,-0.20000000,0,32.40000000,1.70000000,-1.70000000,0,Mass,0.200000,0.030000,-0.030000,0,289.82700000,5.68000000,-5.46900000
